Date,Open,High,Low,Close,Volume,Adj Close
2016-07-04,3225.00,3225.00,3146.20,3161.75,22600,3133.56
2016-07-01,3185.50,3199.90,3160.35,3176.65,19300,3148.33
2016-06-30,3157.00,3222.35,2987.80,3180.85,41100,3152.49
2016-06-29,3035.05,3154.90,3035.05,3145.00,34600,3116.96
2016-06-28,3080.00,3080.00,3011.00,3025.50,17200,2998.53
2016-06-27,3028.95,3082.00,3025.00,3054.60,15700,3027.37
2016-06-24,3062.70,3076.00,2956.00,3055.95,117300,3028.71
2016-06-23,3077.55,3083.80,3038.75,3062.70,9100,3035.40
2016-06-22,3050.10,3074.10,3027.20,3068.60,13400,3041.24
2016-06-21,3055.00,3074.00,3036.50,3048.75,9200,3021.57
2016-06-20,3005.85,3092.00,3005.85,3048.65,11900,3021.47
2016-06-17,3043.35,3043.35,3015.00,3028.20,11300,3001.20
2016-06-16,3042.20,3054.95,3016.20,3023.40,11100,2996.45
2016-06-15,3027.65,3086.45,3022.05,3066.70,28900,3039.36
2016-06-14,3036.45,3039.95,2990.50,3011.55,64900,2984.70
2016-06-13,3067.45,3067.45,3017.50,3039.20,30100,3012.11
2016-06-10,3055.00,3111.00,3055.00,3067.45,14500,3040.10
2016-06-09,3160.00,3170.35,3072.00,3083.25,25100,3055.76
2016-06-08,3130.00,3180.00,3111.80,3170.40,11900,3142.14
2016-06-07,3125.00,3146.45,3111.70,3127.90,13600,3100.02
2016-06-06,3140.00,3154.00,3090.00,3102.00,15900,3074.35
2016-06-03,3152.00,3207.90,3100.05,3146.80,33100,3118.75
2016-06-02,3087.30,3144.00,3060.10,3137.30,21800,3109.33
2016-06-01,3100.05,3132.00,3068.65,3087.30,51700,3059.78
2016-05-31,3104.30,3124.30,3070.00,3099.15,67900,3071.52
2016-05-30,3010.00,3105.70,3005.05,3093.90,27800,3066.32
2016-05-27,2971.10,3008.10,2970.15,3003.25,19500,2976.48
2016-05-26,2924.75,2990.05,2916.40,2971.10,23100,2944.61
2016-05-25,2924.00,2934.95,2907.00,2929.25,14500,2903.14
2016-05-24,2865.30,2905.00,2865.30,2893.30,11200,2867.51
2016-05-23,2897.00,2900.00,2864.75,2883.95,13000,2858.24
2016-05-20,2890.00,2907.70,2872.10,2896.75,13600,2870.93
2016-05-19,2897.40,2911.95,2869.00,2890.30,17400,2864.53
2016-05-18,2915.90,2915.90,2862.00,2884.85,36400,2859.13
2016-05-17,2910.00,2958.00,2907.00,2927.95,19100,2901.85
2016-05-16,2913.00,2913.00,2872.00,2902.95,15100,2877.07
2016-05-13,2950.15,2950.15,2897.60,2915.85,15300,2889.86
2016-05-12,2955.05,2979.10,2945.00,2950.15,17000,2923.85
2016-05-11,2934.10,2980.90,2920.05,2960.65,29500,2934.26
2016-05-10,2948.10,2973.00,2931.00,2961.90,26000,2935.49
2016-05-09,2890.00,2960.00,2890.00,2948.10,27200,2921.82
2016-05-06,2913.00,2913.00,2829.00,2885.05,44800,2859.33
2016-05-05,2922.90,2948.00,2881.00,2893.95,51300,2868.15
2016-05-04,2899.90,2915.35,2884.55,2897.70,19600,2871.87
2016-05-03,2955.00,2959.00,2865.35,2884.40,41200,2858.69
2016-05-02,2899.40,2930.00,2887.55,2907.70,14400,2881.78
2016-04-29,2890.10,2914.80,2870.00,2901.30,16200,2875.44
2016-04-28,2945.00,2947.00,2889.95,2901.30,18700,2875.44
2016-04-27,2932.10,2963.45,2932.10,2949.05,64300,2922.76
2016-04-26,2964.45,2964.45,2919.00,2932.10,17400,2905.96
2016-04-25,3000.00,3021.00,2960.00,2967.40,16500,2940.95
2016-04-22,2980.00,3026.20,2952.05,3001.00,406400,2974.25
2016-04-21,3050.05,3064.50,2980.00,2988.50,270300,2961.86
2016-04-20,3069.00,3079.00,3006.25,3040.70,265300,3013.59
2016-04-19,3065.35,3065.35,3065.35,3065.35,000,3038.02
2016-04-18,3148.00,3157.50,3050.00,3065.35,22200,3038.02
2016-04-15,3151.65,3151.65,3151.65,3151.65,000,3123.55
2016-04-14,3151.65,3151.65,3151.65,3151.65,000,3123.55
2016-04-13,3060.00,3170.00,3040.10,3151.65,44600,3123.55
2016-04-12,2980.00,3060.00,2973.10,3049.95,27300,3022.76
2016-04-11,2941.00,2985.00,2908.05,2976.55,17400,2950.01
2016-04-08,2968.00,2968.00,2885.35,2920.30,16400,2894.27
2016-04-07,2985.00,2985.05,2942.50,2968.30,10000,2941.84
2016-04-06,2960.00,3005.00,2960.00,2983.55,10800,2956.95
2016-04-05,2978.00,3009.90,2936.70,2956.25,66500,2929.90
2016-04-04,2970.05,2987.80,2948.05,2979.40,15900,2952.84
2016-04-01,2939.00,2970.00,2923.00,2951.05,17100,2924.74
2016-03-31,2920.00,2985.00,2919.10,2943.40,46300,2917.16
2016-03-30,2858.00,2923.85,2858.00,2922.45,77700,2896.40
2016-03-29,2848.00,2878.90,2836.30,2851.35,10800,2825.93
2016-03-28,2872.20,2878.50,2832.20,2848.20,25000,2822.81
2016-03-25,2870.35,2870.35,2870.35,2870.35,000,2844.76
2016-03-24,2870.35,2870.35,2870.35,2870.35,000,2844.76
2016-03-23,2870.00,2914.50,2864.00,2870.35,42600,2844.76
2016-03-22,2780.00,2899.00,2754.50,2866.75,106400,2841.19
2016-03-21,2806.00,2823.95,2778.85,2802.75,54000,2777.76
2016-03-18,2828.00,2837.85,2795.00,2832.90,14600,2768.00
2016-03-17,2810.00,2838.00,2807.45,2819.50,13800,2754.91
2016-03-16,2820.00,2835.00,2763.50,2797.95,24200,2733.85
2016-03-15,2815.00,2838.00,2807.00,2812.95,20200,2748.51
2016-03-14,2815.10,2833.45,2803.15,2817.15,16100,2752.61
2016-03-11,2812.00,2839.80,2795.00,2810.50,37600,2746.11
2016-03-10,2827.70,2848.50,2797.75,2812.10,78500,2747.68
2016-03-09,2807.90,2828.75,2789.00,2816.95,16000,2752.42
2016-03-08,2838.00,2850.00,2800.00,2809.90,323200,2745.53
2016-03-07,2835.80,2835.80,2835.80,2835.80,000,2770.84
2016-03-04,2817.00,2854.25,2788.95,2835.80,22300,2770.84
2016-03-03,2810.00,2847.05,2810.00,2824.75,36500,2760.04
2016-03-02,2681.00,2857.35,2681.00,2807.75,94800,2743.43
2016-03-01,2508.50,2682.00,2506.00,2667.00,42000,2605.90
2016-02-29,2570.00,2570.00,2473.85,2499.65,41100,2442.39
2016-02-26,2640.00,2646.00,2535.10,2557.15,14700,2498.57
2016-02-25,2621.00,2641.30,2593.25,2623.30,16500,2563.20
2016-02-24,2660.30,2660.30,2610.00,2623.45,8700,2563.35
2016-02-23,2705.00,2709.90,2655.40,2660.30,10200,2599.36
2016-02-22,2690.05,2730.10,2673.55,2705.95,19700,2643.96
2016-02-19,2615.00,2712.85,2603.00,2704.85,59600,2642.89
2016-02-18,2545.00,2630.00,2545.00,2620.95,17900,2560.91
2016-02-17,2510.10,2534.00,2440.00,2523.90,19100,2466.08
2016-02-16,2515.70,2567.00,2504.00,2508.45,19500,2450.98
2016-02-15,2514.00,2538.35,2491.00,2515.70,16100,2458.07
2016-02-12,2530.00,2533.80,2454.00,2486.50,31400,2429.54
2016-02-11,2550.10,2561.40,2481.00,2498.45,12800,2441.21
2016-02-10,2569.60,2576.00,2545.80,2547.45,48500,2489.09
2016-02-09,2549.85,2594.90,2518.00,2579.65,8100,2520.55
2016-02-08,2580.10,2585.00,2550.00,2568.10,7600,2509.27
2016-02-05,2509.00,2590.00,2509.00,2578.05,53800,2518.99
2016-02-04,2509.00,2525.00,2472.15,2510.50,9800,2452.99
2016-02-03,2518.00,2541.90,2477.00,2484.70,10600,2427.78
2016-02-02,2535.00,2545.50,2510.25,2521.80,7300,2464.03
2016-02-01,2565.65,2568.75,2508.55,2535.00,45300,2476.93
2016-01-29,2442.15,2575.00,2442.15,2562.80,25600,2504.09
2016-01-28,2489.10,2508.70,2430.00,2448.55,23800,2392.46
2016-01-27,2538.75,2539.05,2471.00,2482.05,16400,2425.19
2016-01-26,2520.80,2520.80,2520.80,2520.80,000,2463.05
2016-01-25,2595.20,2597.80,2497.55,2520.80,16700,2463.05
2016-01-22,2483.45,2600.00,2478.10,2586.05,17200,2526.81
2016-01-21,2488.00,2539.95,2466.00,2473.50,23900,2416.84
2016-01-20,2470.00,2505.45,2458.00,2488.05,19200,2431.05
2016-01-19,2448.80,2498.45,2448.80,2482.95,13000,2426.07
2016-01-18,2425.00,2450.00,2375.00,2431.20,9300,2375.50
2016-01-15,2449.00,2449.00,2410.00,2425.35,13100,2369.79
2016-01-14,2449.00,2467.95,2416.60,2433.10,36000,2377.36
2016-01-13,2478.45,2479.70,2421.00,2470.75,14200,2414.15
2016-01-12,2480.00,2500.00,2460.00,2469.55,12100,2412.98
2016-01-11,2488.95,2525.00,2456.00,2503.20,10800,2445.85
2016-01-08,2529.75,2537.35,2484.25,2489.00,16100,2431.98
2016-01-07,2561.90,2573.70,2505.85,2513.15,9100,2455.58
2016-01-06,2640.00,2640.00,2577.00,2581.75,38400,2522.61
2016-01-05,2644.95,2655.25,2605.70,2621.05,9000,2561.00
2016-01-04,2665.00,2669.70,2635.45,2645.50,18500,2584.89
2016-01-01,2695.00,2696.05,2674.00,2687.85,8300,2626.27
2015-12-31,2715.00,2717.90,2672.05,2695.25,63800,2633.51
2015-12-30,2720.00,2732.65,2707.00,2711.65,7400,2649.53
2015-12-29,2692.05,2740.00,2692.05,2734.25,10200,2671.61
2015-12-28,2691.00,2707.90,2688.00,2702.25,9000,2640.34
2015-12-25,2689.70,2689.70,2689.70,2689.70,000,2628.08
2015-12-24,2653.10,2695.00,2653.10,2689.70,8700,2628.08
2015-12-23,2675.00,2693.00,2662.20,2675.20,5300,2613.91
2015-12-22,2710.00,2710.00,2662.00,2669.00,14200,2607.86
2015-12-21,2650.00,2705.00,2637.10,2695.80,10600,2634.04
2015-12-18,2645.00,2662.85,2622.50,2641.60,11700,2581.08
2015-12-17,2615.00,2660.00,2603.00,2649.75,15700,2589.05
2015-12-16,2585.40,2616.00,2573.90,2593.45,11800,2534.04
2015-12-15,2500.00,2573.80,2500.00,2563.85,66900,2505.12
2015-12-14,2523.30,2556.00,2501.70,2537.45,328300,2479.32
2015-12-11,2562.00,2562.00,2516.00,2523.30,14500,2465.49
2015-12-10,2570.00,2574.80,2535.55,2545.60,13800,2487.28
2015-12-09,2600.00,2600.00,2534.90,2546.80,10100,2488.46
2015-12-08,2621.35,2637.05,2586.00,2602.85,10900,2543.22
2015-12-07,2630.00,2662.95,2611.00,2621.35,13000,2561.30
2015-12-04,2625.00,2633.95,2603.05,2617.15,7700,2557.19
2015-12-03,2655.00,2680.05,2610.55,2618.35,68200,2558.37
2015-12-02,2674.00,2699.90,2666.75,2675.85,14200,2614.55
2015-12-01,2710.00,2715.70,2668.35,2677.75,16400,2616.41
2015-11-30,2700.05,2732.00,2680.10,2702.65,23600,2640.74
2015-11-27,2672.00,2714.05,2660.50,2704.15,17200,2642.20
2015-11-26,2610.00,2698.00,2610.00,2680.80,690700,2619.39
2015-11-25,2645.80,2645.80,2645.80,2645.80,000,2585.19
2015-11-24,2659.00,2667.70,2631.00,2645.80,16600,2585.19
2015-11-23,2573.35,2664.50,2571.80,2637.25,42500,2576.83
2015-11-20,2601.20,2638.95,2558.00,2563.65,46100,2504.92
2015-11-19,2609.90,2683.80,2580.00,2591.35,62300,2531.99
2015-11-18,2597.75,2604.00,2556.70,2571.85,18600,2512.93
2015-11-17,2604.00,2615.55,2574.85,2597.80,13200,2538.29
2015-11-16,2600.70,2643.80,2587.00,2611.45,11400,2551.62
2015-11-13,2660.00,2664.00,2600.40,2610.95,5300,2551.14
2015-11-12,2657.40,2657.40,2657.40,2657.40,000,2596.52
2015-11-11,2657.40,2657.40,2657.40,2657.40,000,2596.52
2015-11-10,2637.90,2666.00,2605.00,2657.40,17100,2596.52
2015-11-09,2615.00,2648.20,2605.00,2618.50,9200,2558.51
2015-11-06,2626.05,2666.80,2592.20,2632.90,24600,2572.58
2015-11-05,2581.00,2659.00,2580.00,2638.60,29300,2578.15
2015-11-04,2599.00,2632.00,2593.00,2614.40,14600,2554.51
2015-11-03,2549.05,2596.55,2538.40,2583.75,14600,2524.56
2015-11-02,2581.00,2584.00,2538.60,2549.10,8000,2490.70
2015-10-30,2611.00,2626.95,2568.05,2585.00,12600,2525.78
2015-10-29,2618.00,2635.95,2605.85,2625.75,7600,2565.60
2015-10-28,2618.20,2631.90,2595.50,2623.55,6900,2563.45
2015-10-27,2619.00,2642.00,2587.20,2620.40,32600,2560.37
2015-10-26,2590.10,2631.00,2590.00,2619.30,12500,2559.30
2015-10-23,2625.35,2644.35,2581.00,2594.95,16400,2535.50
2015-10-22,2619.05,2619.05,2619.05,2619.05,000,2559.05
2015-10-21,2665.00,2665.00,2592.20,2619.05,44900,2559.05
2015-10-20,2590.05,2625.00,2589.05,2605.05,28400,2545.37
2015-10-19,2582.00,2622.00,2565.00,2613.55,15400,2553.68
2015-10-16,2567.45,2598.00,2559.00,2586.85,16000,2527.59
2015-10-15,2524.00,2578.60,2501.10,2567.45,15500,2508.63
2015-10-14,2538.00,2548.50,2493.70,2505.75,10600,2448.35
2015-10-13,2547.00,2562.00,2525.05,2538.85,13600,2480.69
2015-10-12,2575.00,2596.20,2540.10,2547.65,16100,2489.29
2015-10-09,2560.00,2583.00,2554.40,2565.25,14800,2506.48
2015-10-08,2539.00,2561.85,2524.65,2539.60,15700,2481.42
2015-10-07,2523.60,2554.00,2495.95,2539.20,24600,2481.03
2015-10-06,2515.00,2550.00,2512.40,2532.55,22200,2474.53
2015-10-05,2439.90,2516.00,2435.70,2501.65,22200,2444.34
2015-10-02,2413.35,2413.35,2413.35,2413.35,000,2358.06
2015-10-01,2395.00,2470.95,2393.60,2413.35,46900,2358.06
2015-09-30,2344.40,2410.00,2313.70,2395.65,20800,2340.77
2015-09-29,2350.00,2370.00,2305.00,2331.70,33900,2278.28
2015-09-28,2400.00,2400.00,2339.00,2350.75,13900,2296.90
2015-09-25,2380.65,2380.65,2380.65,2380.65,000,2326.11
2015-09-24,2387.65,2421.00,2371.00,2380.65,12400,2326.11
2015-09-23,2386.10,2405.00,2384.45,2401.30,14300,2346.29
2015-09-22,2433.00,2448.00,2376.65,2386.10,9300,2331.44
2015-09-21,2415.60,2440.00,2410.05,2424.80,7600,2369.25
2015-09-18,2375.00,2443.50,2375.00,2428.55,23700,2372.91
2015-09-17,2363.00,2363.00,2363.00,2363.00,000,2308.87
2015-09-16,2322.25,2379.95,2321.70,2363.00,22600,2308.87
2015-09-15,2350.00,2350.00,2307.95,2310.60,35500,2257.67
2015-09-14,2350.00,2360.45,2322.35,2348.60,7400,2294.80
2015-09-11,2349.90,2366.95,2332.90,2342.05,15700,2288.40
2015-09-10,2347.00,2363.00,2312.40,2343.95,80800,2290.25
2015-09-09,2328.05,2369.80,2328.05,2347.75,14300,2293.97
2015-09-08,2292.00,2330.00,2286.60,2317.30,17700,2264.21
2015-09-07,2293.00,2312.50,2259.10,2279.80,30300,2227.57
2015-09-04,2330.00,2336.90,2270.00,2292.55,30900,2240.03
2015-09-03,2350.00,2365.00,2322.90,2329.95,24000,2276.57
2015-09-02,2360.15,2388.40,2302.70,2343.25,47000,2289.57
2015-09-01,2394.95,2395.40,2369.55,2385.30,44100,2330.66
2015-08-31,2399.00,2411.45,2381.10,2397.35,15600,2342.43
2015-08-28,2418.00,2432.00,2381.15,2400.95,29600,2345.95
2015-08-27,2419.00,2419.00,2364.50,2380.70,44300,2326.16
2015-08-26,2465.00,2475.00,2366.10,2391.95,117100,2337.15
2015-08-25,2475.10,2514.30,2404.15,2477.50,37000,2420.74
2015-08-24,2539.95,2539.95,2405.00,2478.95,262500,2422.16
2015-08-21,2625.00,2648.65,2535.10,2559.90,41800,2501.26
2015-08-20,2660.00,2660.00,2624.20,2633.90,14400,2573.56
2015-08-19,2645.00,2705.00,2617.35,2690.00,28400,2628.38
2015-08-18,2657.90,2678.70,2634.55,2641.85,11800,2581.33
2015-08-17,2682.00,2720.00,2642.00,2653.50,22800,2592.71
2015-08-14,2640.00,2722.00,2640.00,2714.00,23100,2651.83
2015-08-13,2664.00,2681.00,2612.25,2643.85,17300,2583.28
2015-08-12,2678.00,2692.00,2626.15,2635.35,23800,2574.98
2015-08-11,2704.85,2718.95,2668.00,2678.70,41800,2617.33
2015-08-10,2673.00,2728.65,2663.10,2704.85,28100,2642.89
2015-08-07,2652.65,2669.00,2641.00,2660.50,14000,2599.55
2015-08-06,2665.25,2680.95,2641.00,2652.65,19400,2591.88
2015-08-05,2644.95,2673.30,2629.75,2660.40,33500,2599.45
2015-08-04,2785.00,2800.00,2613.80,2624.25,124400,2564.13
2015-08-03,2655.00,2717.00,2604.15,2697.85,68600,2636.05
2015-07-31,2587.60,2693.50,2587.60,2674.45,22800,2613.18
2015-07-30,2565.00,2626.60,2565.00,2587.60,15300,2528.32
2015-07-29,2540.00,2580.30,2505.40,2566.25,22900,2507.46
2015-07-28,2600.00,2629.00,2519.00,2531.55,39400,2473.56
2015-07-27,2715.00,2738.00,2597.45,2605.65,21400,2545.96
2015-07-24,2709.50,2747.25,2700.00,2738.20,14200,2675.47
2015-07-23,2706.70,2729.95,2676.30,2714.30,17100,2652.12
2015-07-22,2685.95,2720.00,2678.45,2707.70,12500,2645.67
2015-07-21,2662.00,2695.00,2662.00,2685.85,12800,2624.32
2015-07-20,2674.55,2674.55,2654.85,2660.75,8600,2599.80
2015-07-17,2659.95,2678.10,2642.20,2649.80,10300,2589.10
2015-07-16,2651.00,2665.45,2640.00,2650.00,13000,2589.29
2015-07-15,2674.95,2674.95,2653.00,2660.10,9100,2599.16
2015-07-14,2600.65,2658.00,2596.20,2640.20,37200,2579.72
2015-07-13,2572.20,2615.00,2552.20,2600.65,17100,2541.07
2015-07-10,2605.40,2618.00,2565.15,2572.50,24300,2513.57
2015-07-09,2550.00,2610.00,2550.00,2605.40,20800,2545.71
2015-07-08,2559.65,2581.70,2517.90,2552.95,30500,2494.46
2015-07-07,2612.40,2634.35,2557.05,2562.50,43700,2503.80
2015-07-06,2575.00,2623.50,2556.00,2612.40,20500,2552.55
2015-07-03,2528.30,2585.00,2528.30,2577.80,18600,2518.75
2015-07-02,2520.00,2567.30,2520.00,2532.85,25300,2474.83
2015-07-01,2552.00,2552.00,2500.00,2518.80,25900,2461.10
2015-06-30,2549.80,2551.70,2504.00,2524.30,13800,2466.47
2015-06-29,2525.00,2555.45,2503.00,2538.45,14900,2480.30
2015-06-26,2550.00,2567.30,2522.10,2547.00,17900,2488.65
2015-06-25,2525.40,2573.00,2525.40,2552.05,13500,2493.59
2015-06-24,2523.20,2545.25,2513.00,2521.15,16500,2463.39
2015-06-23,2589.90,2713.70,2516.80,2523.20,20000,2465.40
2015-06-22,2589.50,2589.50,2567.15,2580.60,7900,2521.48
2015-06-19,2549.90,2578.00,2535.75,2551.70,17300,2493.24
2015-06-18,2540.00,2547.00,2516.55,2523.90,128500,2466.08
2015-06-17,2579.85,2579.85,2517.00,2525.60,26300,2467.74
2015-06-16,2519.90,2555.00,2500.15,2543.90,9700,2485.62
2015-06-15,2500.00,2530.00,2497.40,2509.25,12900,2451.77
2015-06-12,2502.00,2522.00,2485.00,2506.80,12400,2449.37
2015-06-11,2535.00,2547.00,2497.25,2503.65,10900,2446.29
2015-06-10,2505.00,2528.00,2502.40,2516.25,18700,2458.61
2015-06-09,2523.00,2530.80,2490.00,2501.65,8800,2444.34
2015-06-08,2580.55,2596.35,2510.00,2519.20,11000,2461.49
2015-06-05,2549.00,2589.00,2530.00,2576.85,17200,2517.82
2015-06-04,2597.60,2597.60,2538.00,2548.40,20900,2490.02
2015-06-03,2610.00,2630.00,2568.00,2578.05,22200,2518.99
2015-06-02,2700.00,2700.50,2601.35,2607.85,53000,2548.11
2015-06-01,2680.50,2738.60,2647.00,2709.70,19900,2647.62
2015-05-29,2640.00,2705.00,2623.25,2696.00,33600,2604.93
2015-05-28,2622.00,2659.00,2595.10,2641.95,36600,2552.70
2015-05-27,2600.00,2659.95,2593.00,2605.05,31800,2517.05
2015-05-26,2599.00,2636.15,2587.85,2616.05,18900,2527.68
2015-05-25,2601.95,2603.35,2580.00,2586.85,8000,2499.46
2015-05-22,2580.00,2610.00,2579.00,2600.90,11300,2513.04
2015-05-21,2579.00,2613.70,2555.95,2602.50,24200,2514.58
2015-05-20,2581.25,2595.00,2574.35,2579.25,12600,2492.12
2015-05-19,2519.00,2608.00,2519.00,2575.10,28800,2488.11
2015-05-18,2540.00,2547.70,2507.00,2520.60,10500,2435.45
2015-05-15,2530.00,2552.20,2515.50,2528.40,14300,2442.99
2015-05-14,2503.00,2548.00,2483.20,2529.95,29500,2444.48
2015-05-13,2474.20,2527.45,2474.20,2502.10,63500,2417.58
2015-05-12,2399.00,2494.90,2385.15,2459.90,93300,2376.80
2015-05-11,2345.00,2403.80,2311.40,2384.20,44400,2303.66
2015-05-08,2305.00,2330.00,2252.00,2301.55,71700,2223.80
2015-05-07,2328.00,2371.00,2312.75,2354.10,100200,2274.58
2015-05-06,2356.00,2356.00,2310.00,2325.95,39200,2247.38
2015-05-05,2389.55,2390.00,2340.65,2357.70,31700,2278.05
2015-05-04,2345.00,2397.95,2334.10,2386.00,22400,2305.40
2015-05-01,2329.45,2329.45,2329.45,2329.45,000,2250.76
2015-04-30,2365.10,2365.10,2324.90,2329.45,155700,2250.76
2015-04-29,2357.00,2389.70,2340.60,2372.85,28400,2292.69
2015-04-28,2303.60,2369.80,2302.10,2356.35,68700,2276.75
2015-04-27,2351.00,2360.00,2298.45,2324.05,491900,2245.54
2015-04-24,2385.00,2394.00,2325.00,2352.55,296500,2273.08
2015-04-23,2410.00,2426.95,2362.00,2372.55,25300,2292.40
2015-04-22,2348.45,2417.80,2341.35,2408.60,29400,2327.23
2015-04-21,2349.90,2349.90,2294.00,2329.45,27300,2250.76
2015-04-20,2409.55,2426.00,2300.00,2314.70,40600,2236.51
2015-04-17,2430.00,2438.10,2383.20,2410.15,33000,2328.73
2015-04-16,2525.00,2525.00,2415.00,2428.85,67900,2346.80
2015-04-15,2581.00,2587.05,2505.00,2523.85,24700,2438.59
2015-04-14,2580.65,2580.65,2580.65,2580.65,000,2493.47
2015-04-13,2586.00,2595.45,2567.85,2580.65,26500,2493.47
2015-04-10,2629.00,2629.00,2575.00,2584.25,383000,2496.95
2015-04-09,2625.00,2631.00,2602.70,2610.00,84900,2521.83
2015-04-08,2657.70,2657.70,2600.15,2605.10,17100,2517.10
2015-04-07,2680.00,2680.00,2622.20,2640.00,11900,2550.82
2015-04-06,2655.50,2678.00,2634.35,2671.80,13800,2581.54
2015-04-03,2655.60,2655.60,2655.60,2655.60,000,2565.89
2015-04-02,2655.60,2655.60,2655.60,2655.60,000,2565.89
2015-04-01,2633.90,2667.50,2629.20,2655.60,12100,2565.89
2015-03-31,2643.55,2657.15,2620.10,2642.60,27400,2553.33
2015-03-30,2580.00,2662.25,2564.35,2636.55,22400,2547.48
2015-03-27,2601.25,2601.25,2556.40,2576.75,27500,2489.70
2015-03-26,2599.00,2621.90,2577.40,2608.05,22400,2519.95
2015-03-25,2623.70,2623.70,2590.00,2595.60,34400,2507.92
2015-03-24,2644.00,2645.00,2601.00,2607.80,44700,2519.70
2015-03-23,2610.00,2644.60,2604.25,2638.00,12000,2548.88
2015-03-20,2665.00,2666.00,2605.00,2614.80,87800,2526.47
2015-03-19,2680.00,2698.00,2652.30,2665.05,30900,2575.02
2015-03-18,2653.00,2688.75,2640.05,2674.05,25500,2583.72
2015-03-17,2648.00,2656.50,2634.80,2652.45,27400,2562.85
2015-03-16,2615.25,2645.00,2600.75,2629.65,20700,2540.82
2015-03-13,2660.00,2660.00,2604.05,2609.50,36900,2521.35
2015-03-12,2621.00,2647.45,2616.85,2642.65,166100,2553.38
2015-03-11,2616.00,2624.20,2595.00,2617.00,29800,2528.59
2015-03-10,2601.00,2626.00,2600.00,2620.55,44300,2532.02
2015-03-09,2607.95,2607.95,2574.00,2599.65,21900,2511.83
2015-03-06,2608.10,2608.10,2608.10,2608.10,000,2519.99
2015-03-05,2629.40,2634.00,2591.00,2608.10,48900,2519.99
2015-03-04,2640.00,2675.45,2611.00,2621.40,54400,2532.85
2015-03-03,2626.00,2650.00,2600.05,2636.95,28100,2547.87
2015-03-02,2687.00,2703.25,2616.40,2624.75,45000,2536.08
2015-02-27,2630.00,2679.60,2630.00,2670.35,70600,2580.14
2015-02-26,2630.10,2633.65,2602.20,2625.65,44300,2536.95
2015-02-25,2670.00,2670.00,2615.10,2625.55,30700,2536.86
2015-02-24,2655.40,2670.00,2641.00,2651.20,41200,2561.64
2015-02-23,2660.00,2665.00,2630.15,2646.80,32700,2557.39
2015-02-20,2665.00,2682.50,2648.00,2659.85,62300,2570.00
2015-02-19,2677.00,2701.85,2651.10,2667.20,80400,2577.10
2015-02-18,2715.00,2748.00,2645.05,2663.45,906400,2573.47
2015-02-17,2806.25,2806.25,2806.25,2806.25,000,2711.45
2015-02-16,2830.00,2859.90,2793.05,2806.25,19400,2711.45
2015-02-13,2845.00,2869.10,2814.80,2852.50,21100,2756.14
2015-02-12,2760.00,2817.00,2760.00,2805.35,35000,2710.58
2015-02-11,2724.35,2769.00,2700.00,2752.45,43400,2659.47
2015-02-10,2714.15,2750.00,2690.25,2720.65,191900,2628.74
2015-02-09,2767.00,2767.00,2705.20,2728.50,34800,2636.33
2015-02-06,2855.00,2855.00,2772.50,2779.50,66500,2685.60
2015-02-05,2829.00,2857.60,2825.25,2847.05,64700,2750.87
2015-02-04,2780.00,2863.00,2753.85,2829.90,69400,2734.30
2015-02-03,2848.65,2855.85,2793.60,2812.35,67200,2717.34
2015-02-02,2874.50,2889.40,2815.00,2834.40,23100,2738.65
2015-01-30,2889.85,2937.00,2860.05,2869.55,26200,2772.61
2015-01-29,2864.50,2889.60,2863.55,2875.40,15500,2778.26
2015-01-28,2862.25,2895.00,2842.20,2865.45,19800,2768.65
2015-01-27,2880.00,2880.00,2822.05,2856.70,17300,2760.20
2015-01-26,2859.65,2859.65,2859.65,2859.65,000,2763.05
2015-01-23,2844.00,2893.50,2844.00,2859.65,21500,2763.05
2015-01-22,2920.00,2920.00,2815.60,2838.15,38000,2742.27
2015-01-21,2830.00,2895.75,2830.00,2876.50,35700,2779.33
2015-01-20,2859.00,2860.00,2797.20,2827.70,38700,2732.18
2015-01-19,2900.00,2920.55,2835.00,2841.75,31900,2745.75
2015-01-16,2942.00,2954.75,2892.00,2896.85,32900,2798.99
2015-01-15,2915.05,2965.00,2915.05,2950.25,17500,2850.59
2015-01-14,2882.55,2922.00,2882.55,2905.20,41800,2807.06
2015-01-13,2925.00,2957.75,2887.25,2893.70,31500,2795.95
2015-01-12,2990.25,2990.25,2925.65,2936.20,22900,2837.01
2015-01-09,3000.00,3010.00,2968.55,2993.15,16500,2892.04
2015-01-08,2980.00,2998.65,2954.05,2984.45,28000,2883.63
2015-01-07,3005.00,3019.80,2967.05,2977.10,16100,2876.53
2015-01-06,3100.00,3100.00,3001.05,3011.80,20200,2910.06
2015-01-05,3100.00,3149.20,3098.55,3118.65,29500,3013.30
2015-01-02,3110.00,3117.80,3092.55,3097.75,9600,2993.10
2015-01-01,3100.00,3121.90,3081.60,3107.30,9200,3002.33
2014-12-31,3079.00,3118.70,3050.20,3103.40,17900,2998.56
2014-12-30,3145.50,3146.10,3072.65,3084.85,9700,2980.64
2014-12-29,3097.00,3157.60,3097.00,3150.85,10600,3044.41
2014-12-26,3106.65,3113.00,3072.00,3097.30,6900,2992.67
2014-12-25,3108.90,3108.90,3108.90,3108.90,000,3003.88
2014-12-24,3145.00,3160.00,3087.00,3108.90,8600,3003.88
