Date,Open,High,Low,Close,Volume,Adj Close
2016-06-06,1264.90002,1277.00,1261.09998,1266.75,2112800,1252.17022
2016-06-03,1260.05005,1279.30005,1260.05005,1266.90002,1999100,1252.31852
2016-06-02,1255.00,1274.90002,1254.00,1261.55005,2526700,1247.03012
2016-06-01,1246.05005,1268.50,1246.00,1258.19995,2420200,1243.71858
2016-05-31,1265.00,1266.75,1239.00,1248.65002,6891000,1234.27857
2016-05-30,1241.50,1272.00,1241.50,1267.59998,2642800,1253.01041
2016-05-27,1231.59998,1259.50,1231.59998,1247.50,3090300,1233.14178
2016-05-26,1210.09998,1239.80005,1210.09998,1234.15002,3068200,1219.94545
2016-05-25,1194.09998,1213.09998,1194.09998,1208.65002,1928600,1194.73895
2016-05-24,1191.05005,1191.75,1177.59998,1187.75,1742500,1174.07948
2016-05-23,1203.40002,1205.15002,1185.00,1188.00,2292900,1174.3266
2016-05-20,1205.00,1219.50,1200.00,1201.59998,1997200,1187.77004
2016-05-19,1210.94995,1216.15002,1201.00,1205.75,1977200,1191.8723
2016-05-18,1199.00,1214.00,1197.90002,1209.84998,2128200,1195.92509
2016-05-17,1220.00,1225.75,1208.15002,1214.25,1898100,1200.27447
2016-05-16,1210.19995,1223.65002,1205.00,1215.00,2266900,1201.01584
2016-05-13,1206.00,1210.00,1192.15002,1207.25,2826000,1193.35504
2016-05-12,1203.90002,1213.00,1196.80005,1210.00,1703400,1196.07339
2016-05-11,1198.50,1214.69995,1192.50,1201.84998,1854900,1188.01717
2016-05-10,1202.50,1216.65002,1196.59998,1212.80005,1697800,1198.84121
2016-05-09,1182.00,1201.55005,1180.59998,1199.05005,2561800,1185.24947
2016-05-06,1189.80005,1189.80005,1177.05005,1181.50,1298300,1167.90141
2016-05-05,1195.15002,1199.00,1181.09998,1192.44995,3151300,1178.72533
2016-05-04,1181.00,1193.00,1170.65002,1188.84998,2906400,1175.16679
2016-05-03,1202.75,1212.19995,1171.80005,1177.80005,3412400,1164.24404
2016-05-02,1210.00,1211.15002,1196.15002,1201.05005,1807600,1187.22645
2016-04-29,1211.44995,1223.55005,1205.00,1208.09998,2518200,1194.19523
2016-04-28,1231.00,1239.59998,1207.00,1209.15002,6082500,1195.23319
2016-04-27,1229.19995,1242.34998,1228.55005,1240.15002,2243100,1225.8764
2016-04-26,1215.44995,1239.55005,1208.59998,1232.15002,2923300,1217.96847
2016-04-25,1212.05005,1224.80005,1201.09998,1215.84998,2682000,1201.85603
2016-04-22,1226.30005,1228.50,1207.00,1211.25,2571900,1197.309
2016-04-21,1251.00,1251.00,1218.09998,1226.30005,2720500,1212.18583
2016-04-20,1244.00,1246.44995,1225.80005,1243.59998,4036400,1229.28664
2016-04-19,1238.69995,1238.69995,1238.69995,1238.69995,000,1224.44301
2016-04-18,1250.00,1267.90002,1233.50,1238.69995,12507900,1224.44301
2016-04-15,1172.69995,1172.69995,1172.69995,1172.69995,000,1159.20265
2016-04-14,1172.69995,1172.69995,1172.69995,1172.69995,000,1159.20265
2016-04-13,1194.94995,1194.94995,1166.34998,1172.69995,6255600,1159.20265
2016-04-12,1180.50,1194.90002,1178.59998,1182.19995,2921000,1168.59331
2016-04-11,1165.80005,1186.75,1151.09998,1183.90002,2884300,1170.27381
2016-04-08,1175.84998,1177.50,1162.05005,1165.75,2097700,1152.33269
2016-04-07,1208.40002,1208.40002,1175.00,1181.50,2828900,1167.90141
2016-04-06,1228.00,1228.00,1196.00,1200.69995,2465600,1186.88038
2016-04-05,1242.00,1242.30005,1214.00,1219.80005,2395300,1205.76064
2016-04-04,1213.55005,1248.00,1213.55005,1243.69995,2288500,1229.38547
2016-04-01,1216.00,1222.19995,1195.09998,1205.44995,2755700,1191.57571
2016-03-31,1210.25,1229.90002,1200.30005,1218.30005,8998100,1204.27791
2016-03-30,1197.59998,1210.00,1195.55005,1205.94995,2878400,1192.06995
2016-03-29,1199.00,1218.90002,1191.55005,1197.25,3497600,1183.47013
2016-03-28,1232.40002,1237.00,1195.75,1204.90002,5393700,1191.03211
2016-03-25,1207.80005,1207.80005,1207.80005,1207.80005,000,1193.89876
2016-03-24,1207.80005,1207.80005,1207.80005,1207.80005,000,1193.89876
2016-03-23,1190.00,1210.69995,1182.09998,1207.80005,3166500,1193.89876
2016-03-22,1191.25,1194.00,1172.00,1189.94995,3548900,1176.25411
2016-03-21,1188.00,1199.00,1180.05005,1194.90002,2569100,1181.14721
2016-03-18,1162.80005,1199.00,1162.00,1193.40002,4238700,1179.66447
2016-03-17,1156.90002,1169.75,1154.05005,1161.75,3237300,1148.37873
2016-03-16,1141.90002,1155.00,1131.55005,1152.44995,2794400,1139.18572
2016-03-15,1144.00,1154.50,1128.94995,1134.40002,3360100,1121.34354
2016-03-14,1146.00,1154.25,1138.50,1141.19995,2087100,1128.0652
2016-03-11,1146.19995,1155.94995,1138.19995,1143.00,2029200,1129.84453
2016-03-10,1162.90002,1162.90002,1139.34998,1142.50,12190500,1129.35029
2016-03-09,1145.00,1183.75,1142.94995,1178.50,3152800,1164.93594
2016-03-08,1163.00,1190.50,1147.40002,1163.44995,3808800,1150.05911
2016-03-07,1170.65002,1170.65002,1170.65002,1170.65002,000,1157.17631
2016-03-04,1175.59998,1185.00,1159.09998,1170.65002,2140800,1157.17631
2016-03-03,1168.00,1192.84998,1154.00,1169.30005,2907100,1155.84188
2016-03-02,1137.05005,1163.50,1125.00,1156.00,3607400,1142.69491
2016-03-01,1094.80005,1130.30005,1094.80005,1125.44995,3193000,1112.49648
2016-02-29,1129.50,1130.40002,1068.30005,1084.05005,4083000,1071.57307
2016-02-26,1120.15002,1132.00,1116.00,1121.15002,2117800,1108.24604
2016-02-25,1125.40002,1130.59998,1101.09998,1110.30005,2242200,1097.52094
2016-02-24,1119.50,1143.75,1118.34998,1125.34998,2475300,1112.39765
2016-02-23,1130.25,1132.50,1116.05005,1123.90002,1250900,1110.96439
2016-02-22,1131.00,1133.94995,1114.05005,1126.65002,1928500,1113.68274
2016-02-19,1119.19995,1134.19995,1113.84998,1127.25,1987000,1114.27581
2016-02-18,1100.00,1127.00,1100.00,1123.40002,2094500,1110.47014
2016-02-17,1081.75,1103.00,1077.00,1097.84998,2082200,1085.21416
2016-02-16,1087.00,1092.75,1073.69995,1079.15002,2562700,1066.72944
2016-02-15,1096.25,1100.19995,1086.59998,1091.75,2546700,1079.1844
2016-02-12,1094.69995,1104.40002,1067.00,1084.65002,3704000,1072.16614
2016-02-11,1111.00,1113.00,1071.15002,1078.65002,2607100,1066.2352
2016-02-10,1108.00,1127.50,1105.00,1108.55005,2933000,1095.79108
2016-02-09,1128.30005,1128.30005,1093.50,1107.65002,3789700,1094.90142
2016-02-08,1163.75,1172.19995,1143.80005,1150.80005,2110500,1137.5548
2016-02-05,1175.50,1186.65002,1171.84998,1174.69995,1992100,1161.17963
2016-02-04,1160.05005,1194.94995,1160.05005,1179.75,2774600,1166.17155
2016-02-03,1167.80005,1175.90002,1152.75,1157.69995,2622900,1144.37529
2016-02-02,1176.84998,1190.00,1164.00,1175.55005,3816300,1162.01994
2016-02-01,1170.00,1179.90002,1161.59998,1173.34998,2125500,1159.84519
2016-01-29,1138.00,1170.00,1131.59998,1164.90002,5116000,1151.49249
2016-01-28,1136.00,1142.59998,1126.19995,1129.59998,3894200,1116.59873
2016-01-27,1146.44995,1149.59998,1135.00,1138.50,3485900,1125.39632
2016-01-26,1137.65002,1137.65002,1137.65002,1137.65002,000,1124.55613
2016-01-25,1140.25,1146.84998,1124.55005,1137.65002,2289600,1124.55613
2016-01-22,1148.09998,1152.50,1131.00,1136.25,3218000,1123.17222
2016-01-21,1135.00,1142.50,1122.00,1137.05005,3371500,1123.96306
2016-01-20,1134.00,1160.00,1117.00,1121.25,3753900,1108.34486
2016-01-19,1135.00,1158.94995,1128.55005,1139.65002,3750200,1126.53311
2016-01-18,1139.90002,1162.09998,1128.34998,1131.90002,5033300,1118.87231
2016-01-15,1148.00,1164.00,1137.55005,1139.90002,6518300,1126.78023
2016-01-14,1066.00,1155.00,1054.34998,1133.00,15113500,1119.95963
2016-01-13,1057.00,1091.00,1048.09998,1083.40002,4375600,1070.93053
2016-01-12,1062.00,1062.94995,1030.84998,1049.94995,3282600,1037.86545
2016-01-11,1056.30005,1069.94995,1052.09998,1055.69995,2680300,1043.54927
2016-01-08,1061.50,1067.40002,1055.50,1063.30005,1578300,1051.06189
2016-01-07,1060.05005,1067.90002,1047.90002,1050.80005,2647000,1038.70576
2016-01-06,1074.65002,1074.65002,1058.90002,1069.34998,2794100,1057.04219
2016-01-05,1085.50,1085.50,1062.25,1074.05005,2474800,1061.68817
2016-01-04,1099.94995,1102.44995,1076.05005,1078.90002,1987600,1066.48232
2016-01-01,1100.00,1108.94995,1093.19995,1105.25,903200,1092.52902
2015-12-31,1090.15002,1109.94995,1087.00,1105.40002,3971900,1092.67732
2015-12-30,1101.09998,1106.59998,1083.00,1086.30005,2576900,1073.79717
2015-12-29,1101.25,1110.00,1097.30005,1104.69995,1672500,1091.9853
2015-12-28,1090.00,1110.00,1090.00,1104.75,2763400,1092.03477
2015-12-25,1096.34998,1096.34998,1096.34998,1096.34998,000,1083.73143
2015-12-24,1102.05005,1104.44995,1090.09998,1096.34998,615000,1083.73143
2015-12-23,1095.05005,1102.50,1087.05005,1100.84998,1435400,1088.17964
2015-12-22,1097.44995,1097.44995,1080.09998,1083.75,2054600,1071.27647
2015-12-21,1077.00,1107.40002,1065.94995,1103.44995,2165500,1090.74969
2015-12-18,1103.40002,1103.40002,1079.44995,1083.15002,3609900,1070.6834
2015-12-17,1100.00,1109.80005,1088.00,1107.09998,2479300,1094.3577
2015-12-16,1083.40002,1098.00,1083.40002,1095.84998,2747900,1083.23718
2015-12-15,1073.25,1079.09998,1058.80005,1077.55005,2715900,1065.14788
2015-12-14,1049.50,1073.15002,1048.05005,1069.50,2408300,1057.19049
2015-12-11,1054.00,1061.90002,1045.90002,1052.80005,2695000,1040.68274
2015-12-10,1036.59998,1051.59998,1030.30005,1047.34998,2793800,1035.2954
2015-12-09,1043.00,1046.94995,1022.54999,1028.19995,3409100,1016.36578
2015-12-08,1045.05005,1062.75,1039.30005,1044.40002,2862100,1032.3794
2015-12-07,1055.30005,1059.00,1040.00,1046.25,2256900,1034.20808
2015-12-04,1049.00,1064.90002,1040.09998,1049.05005,4187700,1036.97591
2015-12-03,1061.00,1064.80005,1049.05005,1057.75,2752300,1045.57572
2015-12-02,1079.94995,1079.94995,1059.00,1060.69995,3198800,1048.49172
2015-12-01,1088.00,1095.00,1072.94995,1079.00,2949200,1066.58114
2015-11-30,1070.00,1098.30005,1056.19995,1087.90002,9052700,1075.37873
2015-11-27,1058.00,1070.00,1045.00,1066.34998,2571200,1054.07672
2015-11-26,1040.94995,1059.50,1040.05005,1052.40002,4926900,1040.28732
2015-11-25,1041.15002,1041.15002,1041.15002,1041.15002,000,1029.16681
2015-11-24,1050.00,1050.80005,1037.00,1041.15002,2162900,1029.16681
2015-11-23,1050.00,1062.40002,1038.00,1053.69995,2808100,1041.57229
2015-11-20,1048.00,1063.19995,1042.05005,1052.40002,3041400,1040.28732
2015-11-19,1030.25,1052.00,1023.79999,1047.80005,4269800,1035.74029
2015-11-18,1041.00,1045.15002,1011.25,1020.00,5062600,1008.26021
2015-11-17,1080.00,1082.90002,1052.00,1061.50,3592000,1049.28256
2015-11-16,1083.65002,1094.00,1067.19995,1080.19995,3404100,1067.76728
2015-11-13,1099.94995,1106.00,1090.00,1100.80005,1760400,1088.13028
2015-11-12,1103.84998,1103.84998,1103.84998,1103.84998,000,1091.14511
2015-11-11,1103.84998,1103.84998,1103.84998,1103.84998,000,1091.14511
2015-11-10,1127.50,1127.50,1100.09998,1103.84998,2340000,1091.14511
2015-11-09,1120.00,1140.00,1115.19995,1134.59998,3062800,1121.54119
2015-11-06,1123.00,1143.90002,1122.90002,1138.30005,1513000,1125.19867
2015-11-05,1142.94995,1145.00,1119.40002,1122.90002,1172600,1109.9759
2015-11-04,1150.09998,1157.59998,1132.30005,1136.80005,1602700,1123.71594
2015-11-03,1133.40002,1150.44995,1133.40002,1145.50,1807300,1132.31576
2015-11-02,1130.00,1135.80005,1114.09998,1131.19995,1772400,1118.1803
2015-10-30,1145.00,1145.00,1130.00,1135.44995,2022300,1122.38138
2015-10-29,1153.09998,1155.90002,1136.05005,1145.05005,2943600,1131.87098
2015-10-28,1144.50,1158.00,1139.00,1153.19995,2627700,1139.92708
2015-10-27,1150.00,1155.00,1144.09998,1149.40002,2631800,1136.17089
2015-10-26,1154.00,1158.50,1143.15002,1152.15002,1597900,1138.88924
2015-10-23,1141.80005,1153.00,1125.09998,1149.90002,3016600,1136.66514
2015-10-22,1138.40002,1138.40002,1138.40002,1138.40002,000,1125.2975
2015-10-21,1125.00,1146.84998,1125.00,1138.40002,3639000,1125.2975
2015-10-20,1113.00,1130.00,1110.59998,1125.94995,4394100,1112.99072
2015-10-19,1102.00,1116.00,1100.50,1111.94995,3673700,1099.15186
2015-10-16,1099.00,1101.40002,1090.00,1094.90002,3209400,1082.29817
2015-10-15,1099.90002,1104.34998,1089.09998,1097.34998,4127800,1074.83507
2015-10-14,1091.44995,1115.55005,1087.19995,1097.59998,4432700,1075.07994
2015-10-13,1107.44995,1111.00,1085.19995,1099.40002,7663400,1076.84305
2015-10-12,1199.00,1219.80005,1109.00,1122.90002,15202400,1099.86089
2015-10-09,1136.00,1172.90002,1136.00,1167.40002,5891000,1143.44786
2015-10-08,1136.40002,1149.59998,1126.05005,1132.15002,4540400,1108.9211
2015-10-07,1156.00,1168.75,1128.44995,1133.19995,4591200,1109.94949
2015-10-06,1187.05005,1192.55005,1148.09998,1154.59998,4355900,1130.91044
2015-10-05,1173.00,1189.34998,1162.00,1181.75,3440800,1157.50341
2015-10-02,1173.05005,1173.05005,1173.05005,1173.05005,000,1148.98196
2015-10-01,1169.90002,1197.75,1160.00,1173.05005,5432100,1148.98196
2015-09-30,1134.40002,1168.94995,1125.94995,1161.94995,4747800,1138.10961
2015-09-29,1102.00,1133.40002,1097.50,1121.84998,4349600,1098.83239
2015-09-28,1139.94995,1142.84998,1101.00,1105.55005,4894200,1082.86689
2015-09-25,1140.55005,1140.55005,1140.55005,1140.55005,000,1117.14878
2015-09-24,1113.50,1152.69995,1110.00,1140.55005,6699600,1117.14878
2015-09-23,1107.44995,1126.34998,1097.44995,1116.25,2379100,1093.34731
2015-09-22,1115.00,1135.94995,1101.09998,1107.44995,4813400,1084.72782
2015-09-21,1100.00,1108.84998,1092.50,1104.65002,2175600,1081.98534
2015-09-18,1111.80005,1117.90002,1099.05005,1104.44995,5788400,1081.78937
2015-09-17,1101.65002,1101.65002,1101.65002,1101.65002,000,1079.04689
2015-09-16,1108.00,1109.75,1098.30005,1101.65002,3739100,1079.04689
2015-09-15,1099.40002,1103.19995,1088.15002,1099.19995,2645900,1076.64709
2015-09-14,1099.00,1104.00,1082.65002,1099.75,3278500,1077.18585
2015-09-11,1091.55005,1106.40002,1085.50,1090.75,4941900,1068.37051
2015-09-10,1084.90002,1091.50,1061.00,1080.44995,4181500,1058.28179
2015-09-09,1087.09998,1099.59998,1072.00,1088.69995,4574300,1066.36252
2015-09-08,1062.00,1074.00,1052.30005,1058.80005,2729700,1037.07609
2015-09-07,1084.94995,1085.00,1055.00,1058.75,2590400,1037.02707
2015-09-04,1103.00,1111.00,1067.00,1073.94995,3659400,1051.91515
2015-09-03,1110.15002,1112.00,1092.50,1099.34998,4295200,1076.79403
2015-09-02,1098.00,1115.00,1090.00,1099.44995,5585900,1076.89196
2015-09-01,1090.00,1114.59998,1082.00,1089.00,4535700,1066.65641
2015-08-31,1134.84998,1134.84998,1082.50,1094.40002,4958500,1071.94564
2015-08-28,1101.59998,1124.90002,1101.59998,1111.05005,3604400,1088.25405
2015-08-27,1088.00,1100.09998,1078.05005,1082.80005,7671600,1060.58367
2015-08-26,1089.80005,1097.00,1059.00,1064.59998,5749100,1042.75702
2015-08-25,1100.00,1119.00,1044.50,1085.65002,6867500,1063.37517
2015-08-24,1109.94995,1123.00,1078.59998,1092.05005,7061300,1069.64388
2015-08-21,1140.90002,1160.94995,1117.50,1149.90002,5411000,1126.30692
2015-08-20,1159.00,1168.50,1128.00,1134.55005,4184500,1111.27189
2015-08-19,1170.00,1186.19995,1162.80005,1175.55005,3434700,1151.43067
2015-08-18,1150.00,1177.69995,1150.00,1164.34998,2075200,1140.46039
2015-08-17,1150.00,1153.44995,1122.50,1142.15002,1553700,1118.71593
2015-08-14,1165.00,1168.69995,1143.09998,1149.25,2554500,1125.67023
2015-08-13,1147.00,1166.84998,1055.55005,1158.00,4893900,1134.2407
2015-08-12,1115.00,1149.00,1111.00,1144.40002,5084200,1120.91976
2015-08-11,1098.80005,1116.90002,1095.69995,1109.15002,3787200,1086.39301
2015-08-10,1098.00,1106.34998,1067.00,1086.00,1996300,1063.71796
2015-08-07,1079.50,1101.00,1078.50,1095.59998,2494000,1073.12097
2015-08-06,1094.00,1105.50,1077.00,1086.94995,3619100,1064.64843
2015-08-05,1062.00,1090.00,1061.94995,1086.34998,2376700,1064.06076
2015-08-04,1078.00,1078.94995,1051.00,1057.25,4549500,1035.55784
2015-08-03,1078.00,1092.00,1068.94995,1078.94995,3980500,1056.81257
2015-07-31,1078.55005,1081.34998,1060.00,1077.05005,3965500,1054.95164
2015-07-30,1090.00,1090.00,1058.00,1070.00,5978200,1048.04624
2015-07-29,1074.00,1092.00,1065.00,1085.40002,3535600,1063.1303
2015-07-28,1068.50,1076.00,1054.25,1062.84998,4238300,1041.04292
2015-07-27,1086.90002,1087.94995,1060.44995,1065.30005,3376100,1043.44273
2015-07-24,1095.55005,1106.44995,1083.09998,1087.59998,2240100,1065.28511
2015-07-23,1103.94995,1117.00,1090.00,1098.00,3855300,1075.47175
2015-07-22,1105.00,1112.00,1076.65002,1103.15002,6332800,1080.51611
2015-07-21,1035.00,1149.00,1035.00,1112.65002,19155000,1089.8212
2015-07-20,1001.40002,1010.79999,987.40002,1001.25,2188500,980.70683
2015-07-17,991.00,1004.50,989.09998,1001.84998,1723900,981.29449
2015-07-16,987.70001,991.50,979.50,989.04999,1736400,968.75713
2015-07-15,970.00,985.95001,968.00,984.00,2064700,963.81075
2015-07-14,955.00,973.50,945.50,971.25,2683500,951.32235
2015-07-13,941.00,955.00,934.04999,950.15002,3265800,930.65529
2015-07-10,948.09998,952.09998,932.65002,937.50,3705700,918.26482
2015-07-09,957.50,966.00,934.04999,938.00,4293800,918.75456
2015-07-08,979.00,979.00,954.79999,957.50,3512000,937.85447
2015-07-07,985.00,990.00,979.00,980.50,1748700,960.38256
2015-07-06,985.00,988.00,975.00,983.29999,2152800,963.1251
2015-07-03,988.00,993.00,982.00,990.29999,1347600,969.98148
2015-07-02,999.00,1001.40002,985.04999,988.00,2003700,967.72868
2015-07-01,989.00,1005.00,986.00,997.40002,3440400,976.93584
2015-06-30,990.00,993.45001,980.00,984.34998,3106200,964.15355
2015-06-29,987.00,999.50,982.50,990.15002,2845300,969.83459
2015-06-26,999.00,1011.59998,998.09998,1005.25,2660100,984.62475
2015-06-25,999.20001,1003.50,987.65002,990.45001,3558700,970.12843
2015-06-24,1015.00,1015.00,991.20001,995.09998,3536800,974.68298
2015-06-23,1025.00,1027.40002,998.15002,1000.40002,3476000,979.87429
2015-06-22,1004.90002,1028.75,997.00,1023.84998,2855400,1002.8431
2015-06-19,1010.29999,1010.40002,993.09998,995.34998,3335200,974.92785
2015-06-18,1005.59998,1007.95001,995.79999,1001.95001,1737200,981.39247
2015-06-17,1011.00,1021.00,992.20001,995.70001,3206000,975.27071
2015-06-16,994.34998,1003.00,985.00,999.34998,2611700,978.84578
2015-06-15,976.95001,998.79999,968.00,990.45001,2618200,970.12843
2015-06-12,1002.50,1012.78003,977.75,987.52502,4926400,469.18436
2015-06-11,1017.96997,1022.38,997.52502,998.82501,4614700,460.53733
2015-06-10,995.00,1019.66998,992.50,1013.25,3192900,467.18839
2015-06-09,1001.88,1003.83002,991.50,996.04999,3780800,459.25782
2015-06-08,2020.00,2024.66003,1987.00,2000.06006,3070500,922.18587
2015-06-05,2030.00,2044.00,2008.16003,2011.66003,3062800,927.53438
2015-06-04,2030.00,2055.00,2012.59998,2028.06006,3744700,935.09609
2015-06-03,2018.19995,2039.43994,2008.00,2020.90002,2747800,931.79475
2015-06-02,2048.1001,2055.1001,2005.00,2008.66003,2336500,926.15114
2015-06-01,2032.80005,2064.00,2023.23999,2047.80005,2862400,944.19778
2015-05-29,2004.83997,2056.43994,2001.00,2023.16003,9496500,932.83679
2015-05-28,1975.19995,2032.00,1975.19995,2016.59998,5490200,929.81208
2015-05-27,2007.00,2009.00,1955.00,1968.50,4227300,907.63419
2015-05-26,2020.00,2031.43994,2002.16003,2007.30005,1982500,925.52408
2015-05-25,2050.50,2056.56006,2007.06006,2016.80005,2337900,929.90433
2015-05-22,2044.00,2051.56006,2030.09998,2046.43994,3444400,943.57067
2015-05-21,2048.8999,2061.8999,2037.23999,2048.43994,5029600,944.49283
2015-05-20,2040.00,2052.00,2033.59998,2047.30005,2941000,943.96725
